NTA Experiment Summary File,,,,,
Created with NTA 3.2 Dev Build 3.2.16,,,,,
,,,,,
537.5,0,0,17113,5704,5704
538.5,0,0,17343,5781,5781
539.5,0,0,17518,5839,5839
540.5,0,0,17633,5878,5878
541.5,0,0,17687,5896,5896
542.5,0,0,17676,5892,5892
543.5,0,0,17599,5866,5866
544.5,0,0,17455,5818,5818
545.5,0,0,17244,5748,5748
546.5,0,0,16968,5656,5656
547.5,0,0,16627,5542,5542
548.5,0,0,16225,5408,5408
549.5,0,0,15764,5255,5255
550.5,0,0,15250,5083,5083
551.5,0,0,14687,4896,4896
552.5,0,0,14082,4694,4694
553.5,0,0,13439,4480,4480
554.5,0,0,12766,4255,4255
555.5,0,0,12069,4023,4023
556.5,0,0,11355,3785,3785
557.5,0,0,10632,3544,3544
558.5,0,0,9906,3302,3302
559.5,0,0,9184,3061,3061
560.5,0,0,8471,2824,2824
561.5,0,0,7774,2591,2591
562.5,0,0,7098,2366,2366
563.5,0,0,6447,2149,2149
564.5,0,0,5825,1942,1942
565.5,0,0,5235,1745,1745
566.5,0,0,4680,1560,1560
567.5,0,0,4161,1387,1387
568.5,0,0,3680,1227,1227
569.5,0,0,3237,1079,1079
570.5,0,0,2831,944,944
571.5,0,0,2463,821,821
572.5,0,0,2131,710,710
573.5,0,0,1833,611,611
574.5,0,0,1568,523,523
575.5,0,0,1334,445,445
576.5,0,0,1128,376,376
577.5,0,0,949,316,316
578.5,0,0,793,264,264
579.5,0,0,659,220,220
580.5,0,0,545,182,182
581.5,0,0,448,149,149
582.5,0,0,366,122,122
583.5,0,0,297,99,99
584.5,0,0,240,80,80
585.5,0,0,193,64,64
586.5,0,0,154,51,51
587.5,0,0,122,41,41
588.5,0,0,96,32,32
589.5,0,0,76,25,25
590.5,0,0,59,20,20
591.5,0,0,46,15,15
592.5,0,0,35,12,12
593.5,0,0,27,9,9
594.5,0,0,20,7,7
595.5,0,0,16,5,5
596.5,0,0,12,4,4
597.5,0,0,9,3,3
598.5,0,0,6,2,2
599.5,0,0,5,2,2
600.5,0,0,4,1,1
601.5,0,0,3,0,0
602.5,0,0,2,0,0
603.5,0,0,1,0,0
604.5,0,0,0,0,0
605.5,0,0,0,0,0
606.5,0,0,0,0,0
607.5,0,0,0,0,0
608.5,0,0,0,0,0
609.5,0,0,0,0,0
610.5,0,0,0,0,0
611.5,0,0,0,0,0
612.5,0,0,0,0,0
613.5,0,0,0,0,0
614.5,0,0,0,0,0
615.5,0,0,0,0,0
616.5,0,0,0,0,0
617.5,0,0,0,0,0
618.5,0,0,0,0,0
619.5,0,0,0,0,0
620.5,0,0,0,0,0
621.5,0,0,0,0,0
622.5,0,0,0,0,0
623.5,0,0,0,0,0
624.5,0,0,0,0,0
625.5,0,0,0,0,0
626.5,0,0,0,0,0
627.5,0,0,0,0,0
628.5,0,0,0,0,0
629.5,0,0,0,0,0
630.5,0,0,0,0,0
631.5,0,0,0,0,0
632.5,0,0,0,0,0
633.5,0,0,0,0,0
634.5,0,0,0,0,0
635.5,0,0,0,0,0
636.5,0,0,0,0,0
637.5,0,0,0,0,0
638.5,0,0,0,0,0
